Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 1.900000E+1 3.700000E+1 3.422918E+1 2.563931E+1 2.439203E+1 8.969578E+0 2.095556E+1 0.335027346679766  
 2.000000E+1 3.700000E+1 3.464770E+1 2.578970E+1 2.438053E+1 8.851110E+0 2.098086E+1 0.34347045525927  
 2.100000E+1 3.700000E+1 3.505151E+1 2.597673E+1 2.438360E+1 8.730996E+0 2.099496E+1 0.349342661682206  
 2.200000E+1 3.700000E+1 3.545562E+1 2.614568E+1 2.439433E+1 8.572225E+0 2.099834E+1 0.356079474697159  
 2.300000E+1 3.700000E+1 3.580477E+1 2.631064E+1 2.438268E+1 8.361132E+0 2.097933E+1 0.360847550648711  
 2.400000E+1 3.700000E+1 3.611764E+1 2.650518E+1 2.439694E+1 8.166880E+0 2.099359E+1 0.362663449182386  
 2.500000E+1 3.700000E+1 3.641960E+1 2.669239E+1 2.439650E+1 7.967934E+0 2.101155E+1 0.36441884746926  
 2.600000E+1 3.700000E+1 3.667418E+1 2.685750E+1 2.438501E+1 7.739610E+0 2.101477E+1 0.365509820348134  
 2.700000E+1 3.700000E+1 3.692876E+1 2.705940E+1 2.439191E+1 7.530499E+0 2.103639E+1 0.364729447068301  
 2.800000E+1 3.700000E+1 3.715039E+1 2.725380E+1 2.439866E+1 7.284827E+0 2.105785E+1 0.363126976788558  
 2.900000E+1 3.700000E+1 3.733226E+1 2.745217E+1 2.439467E+1 7.047688E+0 2.107594E+1 0.359901967676872  
 3.000000E+1 3.700000E+1 3.749926E+1 2.763186E+1 2.439776E+1 6.828263E+0 2.107535E+1 0.357102272521647  
