Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 4.586000E+3 3.700000E+1 3.700451E+1 3.589330E+1 3.310251E+1 2.592127E+0 2.202904E+1 0.00751728314606268  
 4.587000E+3 3.700000E+1 3.700815E+1 3.591151E+1 3.310616E+1 2.598552E+0 2.203639E+1 0.00738207712087744  
 4.588000E+3 3.700000E+1 3.700101E+1 3.590073E+1 3.310266E+1 2.592910E+0 2.201815E+1 0.00743884745026569  
 4.589000E+3 3.700000E+1 3.700086E+1 3.588965E+1 3.309158E+1 2.601009E+0 2.201800E+1 0.00746603033809821  
 4.590000E+3 3.700000E+1 3.700815E+1 3.591515E+1 3.310980E+1 2.600367E+0 2.203271E+1 0.00734730704015702  
 4.591000E+3 3.700000E+1 3.702288E+1 3.590802E+1 3.310995E+1 2.591432E+0 2.203654E+1 0.0075460211531631  
 4.592000E+3 3.700000E+1 3.701923E+1 3.591531E+1 3.311359E+1 2.573417E+0 2.204391E+1 0.00757695293598143  
 4.593000E+3 3.700000E+1 3.701195E+1 3.591895E+1 3.310631E+1 2.576765E+0 2.204391E+1 0.00748251946698257  
 4.594000E+3 3.700000E+1 3.701559E+1 3.591166E+1 3.310631E+1 2.583084E+0 2.203654E+1 0.00752041481380859  
 4.595000E+3 3.700000E+1 3.701559E+1 3.591166E+1 3.311724E+1 2.576620E+0 2.204023E+1 0.00755819526888952  
 4.596000E+3 3.700000E+1 3.700830E+1 3.590802E+1 3.310266E+1 2.575252E+0 2.202183E+1 0.00754121064163023  
 4.597000E+3 3.700000E+1 3.701195E+1 3.590438E+1 3.311359E+1 2.582345E+0 2.203654E+1 0.00754953106157673  
 4.598000E+3 3.700000E+1 3.699008E+1 3.590073E+1 3.309174E+1 2.576277E+0 2.203287E+1 0.00746035758475459  
 4.599000E+3 3.700000E+1 3.700830E+1 3.590073E+1 3.310631E+1 2.601796E+0 2.202183E+1 0.00743707257570287  
 4.600000E+3 3.700000E+1 3.699737E+1 3.591166E+1 3.310266E+1 2.578646E+0 2.204023E+1 0.00742177366139832  
 4.601000E+3 3.700000E+1 3.699373E+1 3.591531E+1 3.310995E+1 2.592782E+0 2.204391E+1 0.00729177478835675  
 4.602000E+3 3.700000E+1 3.700466E+1 3.590073E+1 3.309902E+1 2.596394E+0 2.202551E+1 0.00744350802983932  
 4.603000E+3 3.700000E+1 3.701559E+1 3.589709E+1 3.310631E+1 2.583490E+0 2.203654E+1 0.00761727680789148  
 4.604000E+3 3.700000E+1 3.700116E+1 3.591182E+1 3.309917E+1 2.570829E+0 2.204038E+1 0.00749194170745251  
 4.605000E+3 3.700000E+1 3.699388E+1 3.590089E+1 3.310282E+1 2.587658E+0 2.201830E+1 0.00741958738087989  
 4.606000E+3 3.700000E+1 3.699023E+1 3.588995E+1 3.309553E+1 2.594906E+0 2.203670E+1 0.00742740793839278  
 4.607000E+3 3.700000E+1 3.699752E+1 3.590089E+1 3.309917E+1 2.599274E+0 2.202934E+1 0.00737790937523267  
 4.608000E+3 3.700000E+1 3.700481E+1 3.590817E+1 3.310282E+1 2.591166E+0 2.203670E+1 0.00742422164633658  
 4.609000E+3 3.700000E+1 3.698660E+1 3.590089E+1 3.309917E+1 2.583346E+0 2.202566E+1 0.00739479268038337  
 4.610000E+3 3.700000E+1 3.699752E+1 3.590089E+1 3.310282E+1 2.605601E+0 2.203670E+1 0.0073421223474598  
 4.611000E+3 3.700000E+1 3.700116E+1 3.590817E+1 3.310646E+1 2.592032E+0 2.202566E+1 0.00739456771052777  
 4.612000E+3 3.700000E+1 3.699752E+1 3.590089E+1 3.309553E+1 2.588993E+0 2.202934E+1 0.0074366216951153  
 4.613000E+3 3.700000E+1 3.698660E+1 3.589360E+1 3.309553E+1 2.593635E+0 2.202934E+1 0.00738549765872759  
 4.614000E+3 3.700000E+1 3.699023E+1 3.589360E+1 3.309917E+1 2.606782E+0 2.201830E+1 0.00733547117195843  
 4.615000E+3 3.700000E+1 3.699023E+1 3.588995E+1 3.309189E+1 2.602771E+0 2.201094E+1 0.00738258778137619  
